,headline,Date Published,keywords,Covid 1st keyword,Contains covid keyword
126,Stephen Curry’s Injury Rehab Takes a G-League Detour,2020-03-02T23:58:55+0000,"Basketball;Curry, Stephen;Golden State Warriors;Sports Injuries",False,False
127,‘Tumacho’ Review: The Strange Delights of a Supernatural Horse Opera,2020-03-02T19:33:53+0000,,False,False
128,"Defiant Iranian Directors Speak Out About Censorship, Onscreen and Off",2020-03-01T19:57:17+0000,"Movies;Berlin International Film Festival;Rasoulof, Mohammad;Politics and Government;Censorship;Awards, Decorations and Honors;There Is No Evil (Movie)",False,False
129,Baristas at Starbucks Accuse Service Company of Abuse and Pay Gaps,2020-03-01T10:21:48+0000,Starbucks Corporation;Discrimination;Organized Labor;Wages and Salaries;Race and Ethnicity;Black People;Transgender and Transsexuals;AIRPORTS;Autogrill SpA;HMSHOST;Unite Here;Immigration and Emigration,False,False
130,"Defiant Iranian Directors Speak Out About Censorship, Onscreen and Off",2020-03-01T19:57:17+0000,"Movies;Berlin International Film Festival;Rasoulof, Mohammad;Politics and Government;Censorship;Awards, Decorations and Honors;There Is No Evil (Movie)",False,False
131,"Democrats, if We Remain Divided, We’ll Fall",2020-03-02T11:49:40+0000,"Income Tax;Income Inequality;United States Economy;Bloomberg, Michael R;Trump, Donald J",False,False
132,Trump Targets Biden Again as Democratic Race Hits Critical Stage,2020-03-03T02:50:29+0000,"Trump, Donald J;Presidential Election of 2020;North Carolina;Charlotte (NC);Speeches and Statements;Biden, Joseph R Jr;Sanders, Bernard;Bloomberg, Michael R;Warren, Elizabeth",False,False
133,Intel’s Culture Needed Fixing. Its C.E.O. Is Shaking Things Up.,2020-03-01T21:47:02+0000,"Computer Chips;APPOINTMENTS AND EXECUTIVE CHANGES;Engineering and Engineers;Intel Corporation;Swan, Robert H;Executives and Management (Theory)",False,False
134,Why South Carolina Was So Personal for Joe Biden,2020-03-01T15:17:56+0000,"Biden, Joseph R Jr;South Carolina;Presidential Election of 2020;Democratic Party;Primaries and Caucuses",False,False
135,Nominee for Air Force Chief Would Be First African-American in Post,2020-03-02T17:24:54+0000,"United States Defense and Military Forces;Black People;United States Air Force;Defense Department;Joint Chiefs of Staff;Brown, Charles Q Jr;APPOINTMENTS AND EXECUTIVE CHANGES;United States Politics and Government",False,False
136,Warnings From South Carolina,2020-03-02T00:52:23+0000,"Presidential Election of 2020;Primaries and Caucuses;South Carolina;Black People;Polls and Public Opinion;Race and Ethnicity;Hispanic-Americans;Millennial Generation;Democratic Party;Biden, Joseph R Jr;Bloomberg, Michael R;Sanders, Bernard;Buttigieg, Pete (1982- )",False,False
137,"Seattle, Coronavirus, Amy Klobuchar: Your Monday Evening Briefing",2020-03-02T23:28:47+0000,,False,False
138,"Weekly News Quiz for Students: Coronavirus, Afghanistan, New York State Ban",2020-03-03T13:05:25+0000,,False,False
139,2nd Death Near Seattle Adds to Signs Virus Is Spreading in U.S.,2020-03-02T02:06:00+0000,Coronavirus (2019-nCoV);Nursing Homes;Epidemics;Washington (State);Life Care Centers of America;KIRKLAND (WASH),True,True
140,"Democrats, if We Remain Divided, We’ll Fall",2020-03-02T11:49:40+0000,"Income Tax;Income Inequality;United States Economy;Bloomberg, Michael R;Trump, Donald J",False,False
141,Trump Targets Biden Again as Democratic Race Hits Critical Stage,2020-03-03T02:50:29+0000,"Trump, Donald J;Presidential Election of 2020;North Carolina;Charlotte (NC);Speeches and Statements;Biden, Joseph R Jr;Sanders, Bernard;Bloomberg, Michael R;Warren, Elizabeth",False,False
142,Five of the Best Interviews From ‘Inside the Actors Studio’,2020-03-03T02:26:38+0000,"Television;Movies;Cooper, Bradley;Chappelle, Dave;Williams, Robin;INSIDE THE ACTORS STUDIO (TV PROGRAM);Lipton, James;The Simpsons (TV Program)",False,False
143,Miu Miu: Fall 2020,2020-03-03T16:10:09+0000,Miu Miu (Fashion Label);Paris Fashion Week,False,False
144,Public Enemy Splits With Flavor Flav After Sanders Rally Dispute,2020-03-02T16:39:44+0000,"Presidential Election of 2020;Public Enemy;Chuck D (1960- );Flavor Flav;Sanders, Bernard;Democratic Party",False,False
145,How Do They Make Plant-Based Meat Behave Like Beef?,2020-03-03T17:43:01+0000,Meat;Cooking and Cookbooks;Veganism;Beyond Meat Inc;Impossible Foods Inc;Science and Technology,False,False
146,Man Gets Over 5 Years in Prison for Stalking Families of Parkland Victims,2020-03-03T01:50:55+0000,"Parkland, Fla, Shooting (2018);Mass Shootings;Autism;Social Media;Stalking (Crime);Cyberharassment;Fleury, Brandon Michael;Florida",False,False
147,Apple Agrees to Pay Some iPhone Owners $25 Each,2020-03-02T23:17:29+0000,iPhone;Apple Inc,False,False
148,I Went to Iraq to Take Photographs. I Stayed On as a Medic.,2020-03-03T10:00:17+0000,Civilian Casualties;United States Defense and Military Forces;Nursing and Nurses;Iraq;Mosul (Iraq),False,False
149,Texas Primaries Will Help Shape the Race for Congress. Here’s What to Watch.,2020-03-03T10:00:25+0000,"United States Politics and Government;Elections, House of Representatives;Elections, Senate;Endorsements;Primaries and Caucuses;Presidential Election of 2020;Democratic Party;House of Representatives;Justice Democrats;Republican Party;Senate;Cisneros, Jessica;Cornyn, John;Cuellar, Henry;Granger, Kay;Hegar, Mary Jennings;Jackson, Ronny L;Jones, Gina Ortiz (1981- );Sessions, Pete",False,False
150,"A School Administrator Contracted Coronavirus on a Class Trip. A Week Later, Parents Found Out.",2020-03-03T01:03:55+0000,"Coronavirus (2019-nCoV);Quarantines;Rhode Island;Private and Sectarian Schools;Tests (Medical);Teachers and School Employees;Italy;St Raphael Academy (Pawtucket, RI)",True,True
151,"As Coronavirus Disrupts Factories, India Curbs Exports of Key Drugs",2020-03-03T18:21:00+0000,Drugs (Pharmaceuticals);Politics and Government;Coronavirus (2019-nCoV);International Trade and World Market;ANTIBIOTICS;Vitamins;India;Economic Conditions and Trends;Factories and Manufacturing;Shortages,False,True
152,How to Survive a Quarantine,2020-03-03T20:00:10+0000,Coronavirus (2019-nCoV);Swine Influenza;China;Quarantines,True,True
153,The Fed Has No Tools for an Outbreak. Here’s Why It Acted Anyway.,2020-03-03T19:41:19+0000,"Coronavirus (2019-nCoV);Federal Reserve System;Interest Rates;Quantitative Easing;Powell, Jerome H",True,True
154,"Coronavirus in Iran, Markets, Israel Elections: Your Wednesday Briefing",2020-03-03T20:36:22+0000,,False,False
155,The Secrets of a Catskills Diner,2020-03-02T23:40:42+0000,"Cooking and Cookbooks;Diners (Eating Places);Esopus Creek (NY);Phoenicia Diner (Phoenicia, NY, Restaurant);The Phoenicia Diner Cookbook: Dishes and Dispatches From the Catskill Mountains (Book)",False,False
156,Yankees May Begin Season Without Aaron Judge or Giancarlo Stanton,2020-03-03T21:10:02+0000,"Baseball;Sports Injuries;New York Yankees;Judge, Aaron (1992- );Stanton, Giancarlo",False,False
157,Alexander McQueen: Fall 2020,2020-03-02T20:51:40+0000,"McQueen, Alexander;Paris Fashion Week",False,False
158,Some Questions Already Seem Answered About Super Tuesday,2020-03-03T13:21:17+0000,"Presidential Election of 2020;Primaries and Caucuses;States (US);United States Politics and Government;Polls and Public Opinion;Biden, Joseph R Jr;Sanders, Bernard",False,False
159,Iran Crosses a Key Threshold: It Again Has Sufficient Fuel for a Bomb,2020-03-03T23:49:28+0000,"Iran;Nuclear Weapons;Uranium;Stockpiling;Embargoes and Sanctions;International Atomic Energy Agency;Islamic Revolutionary Guards Corps;United States International Relations;Trump, Donald J",False,False
160,Le Crocodile Shows How a New York Brasserie Should Look and Taste,2020-03-03T16:24:13+0000,"Restaurants;Williamsburg (Brooklyn, NY);O'Neal, Aidan (Chef);Leiber, Jake (Chef);Chefs;French Food (Cuisine);Le Crocodile (Brooklyn, NY, Restaurant)",False,False
161,Joe Biden Had a Big Night. He Needs Another in 72 Hours.,2020-03-01T01:38:44+0000,"Biden, Joseph R Jr;Democratic Party;Primaries and Caucuses;Presidential Election of 2020;Campaign Finance;Voting and Voters;Sanders, Bernard;South Carolina;United States Politics and Government",False,False
162,Review: The Body Is Also a Percussive Instrument,2020-03-02T19:58:09+0000,Dancing;New Victory Theater;Step Afrika!,False,False
163,Oklahoma College Recruiter Lined Up High School Students by Skin Color and Hair Type,2020-03-03T19:08:50+0000,Race and Ethnicity;Colleges and Universities;Oklahoma City (Okla);Oklahoma Christian University,False,False
164,A Trump Plan Breaks a Great Deal for Ranchers and Park Lovers,2020-03-03T20:00:08+0000,"Grand Staircase-Escalante National Monument (Utah);Escalante River (Utah);Land Use Policies;Ranches;Livestock;Cattle;Conservation of Resources;Grand Canyon Trust;Interior Department;Trump, Donald J;United States Politics and Government;National Parks, Monuments and Seashores",False,False
165,‘Designing Women’ Play Will Debut This Year,2020-03-03T14:00:05+0000,"Theater;Designing Women (TV Program);Television;Fayetteville (Ark);Bloodworth-Thomason, Linda;Designing Women (Play);TheaterSquared (Fayetteville, Ark)",False,False
166,"Before You Spit in That Vial, Read This Book",2020-03-03T10:00:08+0000,"Books and Literature;Genetics and Heredity;Families and Family Life;DNA (Deoxyribonucleic Acid);Genealogy;Race and Ethnicity;23andMe;Ancestry.com;Copeland, Libby;The Lost Family: How DNA Testing Is Upending Who We Are (Book)",False,False
167,"In ‘Barn 8,’ a Plot to Steal a Million Chickens",2020-03-03T10:00:07+0000,"Books and Literature;Unferth, Deb Olin;Barn 8: A Novel (Book)",False,False
168,Everyone’s a Curator Now,2020-03-03T16:17:30+0000,Art;Fashion and Apparel;Museums;Language and Languages;your-feed-fashion,False,False
169,How the Coronavirus Has Disrupted Sports Events,2020-03-02T16:29:26+0000,Coronavirus (2019-nCoV);Athletics and Sports,True,True
170,Lesson of the Day: ‘Should Robots Have a Face?’,2020-03-02T09:00:02+0000,,False,False
171,"As Another Election Looms, Israelis Ponder Politics, and Contagion",2020-03-01T23:42:44+0000,Israel;Elections;Coronavirus (2019-nCoV);Travel and Vacations,False,True
172,More Trouble Ahead for N.J. Commuters,2020-03-02T10:02:16+0000,"New York City;New Jersey Transit;AMTRAK;Archive of Contemporary Music;George, Bob;Bridges and Tunnels;Railroads;Commuting;Music;Transit Systems;ARCHIVES AND RECORDS",False,False
173,How Much Do You Know About Indonesia?,2020-03-02T10:30:00+0000,Indonesia,False,False
174,Fear of Coronavirus Leaves the Faithful Without Mass in Italy’s North,2020-03-01T21:46:07+0000,Coronavirus (2019-nCoV);Italy;Roman Catholic Church;Travel Warnings,True,True
175,Kobe Bryant’s Widow ‘Devastated’ by Reports That Deputies Shared Crash Photos,2020-03-01T17:32:48+0000,"Helicopters;Los Angeles County Sheriff's Department;Bryant, Kobe;Calabasas (Calif);Privacy;Aviation Accidents, Safety and Disasters;Bryant, Gianna (2006-20)",False,False
176,Exciting New Recipes!,2020-03-02T15:30:03+0000,Cooking and Cookbooks,False,False
177,Greece Suspends Asylum as Turkey Opens Gates for Migrants,2020-03-01T15:36:16+0000,"Greece;Europe;Turkey;Immigration and Emigration;Refugees and Displaced Persons;Defense and Military Forces;Erdogan, Recep Tayyip",False,False
178,Afghanistan War Enters New Stage as U.S. Military Prepares to Exit,2020-03-01T17:45:16+0000,"United States Defense and Military Forces;Terrorism;Afghanistan War (2001- );Afghan National Security Forces;AL QAEDA;Central Intelligence Agency;Defense Department;Islamic State in Iraq and Syria (ISIS);National Directorate of Security (Afghanistan);North Atlantic Treaty Organization;Taliban;Trump, Donald J;Ghani, Ashraf;Haqqani, Sirajuddin;AFGHANISTAN",False,False
179,Is Texas Big Enough for Ted Cruz and Bernie Sanders?,2020-03-02T00:00:06+0000,"Texas;Sanders, Bernard;Presidential Election of 2020;Primaries and Caucuses;Democratic Party;State Legislatures;Hispanic-Americans;Elections, State Legislature;Republican Party;Biden, Joseph R Jr",False,False
180,Recent Commercial Real Estate Transactions,2020-03-03T16:21:20+0000,"Real Estate Brokers;Landlords;Renting and Leasing (Real Estate);Real Estate and Housing (Residential);Real Estate (Commercial);Lenox Hill (Manhattan, NY);Garment District (Manhattan, NY);Park Slope (Brooklyn, NY)",False,False
181,"Before You Spit in That Vial, Read This Book",2020-03-03T10:00:08+0000,"Books and Literature;Genetics and Heredity;Families and Family Life;DNA (Deoxyribonucleic Acid);Genealogy;Race and Ethnicity;23andMe;Ancestry.com;Copeland, Libby;The Lost Family: How DNA Testing Is Upending Who We Are (Book)",False,False
182,"In ‘Barn 8,’ a Plot to Steal a Million Chickens",2020-03-03T10:00:07+0000,"Books and Literature;Unferth, Deb Olin;Barn 8: A Novel (Book)",False,False
183,Everyone’s a Curator Now,2020-03-03T16:17:30+0000,Art;Fashion and Apparel;Museums;Language and Languages;your-feed-fashion,False,False
184,A Trump Plan Breaks a Great Deal for Ranchers and Park Lovers,2020-03-03T20:00:08+0000,"Grand Staircase-Escalante National Monument (Utah);Escalante River (Utah);Land Use Policies;Ranches;Livestock;Cattle;Conservation of Resources;Grand Canyon Trust;Interior Department;Trump, Donald J;United States Politics and Government;National Parks, Monuments and Seashores",False,False
185,‘Designing Women’ Play Will Debut This Year,2020-03-03T14:00:05+0000,"Theater;Designing Women (TV Program);Television;Fayetteville (Ark);Bloodworth-Thomason, Linda;Designing Women (Play);TheaterSquared (Fayetteville, Ark)",False,False
186,How the Coronavirus Has Disrupted Sports Events,2020-03-02T16:29:26+0000,Coronavirus (2019-nCoV);Athletics and Sports,True,True
187,The Architect Making Conceptual Art Out of Buildings,2020-03-02T10:00:23+0000,"ARCHITECTURE;Fujimoto, Sou;Japan",False,False
188,He Blames ‘Evil’ for South Korea’s Coronavirus Surge. Officials Blame Him.,2020-03-02T12:45:56+0000,Coronavirus (2019-nCoV);Epidemics;Religious Cults;South Korea;Shincheonji Church of Jesus the Temple of the Tabernacle of the Testimony;Lee Man-hee (1931- );Christians and Christianity;Daegu (South Korea),True,True
189,"Fed Makes Emergency Rate Cut, but Markets Continue Tumbling",2020-03-03T14:59:52+0000,Federal Reserve System;Interest Rates;Stocks and Bonds;United States Economy;Economic Conditions and Trends;Coronavirus (2019-nCoV);Epidemics,False,True
190,Marmalade With a Moroccan Touch,2020-03-02T23:39:23+0000,Citrus Fruits;Brooklyn (NYC);Brins Jam and Marmalade,False,False
191,‘Designing Women’ Play Will Debut This Year,2020-03-03T14:00:05+0000,"Theater;Designing Women (TV Program);Television;Fayetteville (Ark);Bloodworth-Thomason, Linda;Designing Women (Play);TheaterSquared (Fayetteville, Ark)",False,False
192,A Trump Plan Breaks a Great Deal for Ranchers and Park Lovers,2020-03-03T20:00:08+0000,"Grand Staircase-Escalante National Monument (Utah);Escalante River (Utah);Land Use Policies;Ranches;Livestock;Cattle;Conservation of Resources;Grand Canyon Trust;Interior Department;Trump, Donald J;United States Politics and Government;National Parks, Monuments and Seashores",False,False
193,Everyone’s a Curator Now,2020-03-03T16:17:30+0000,Art;Fashion and Apparel;Museums;Language and Languages;your-feed-fashion,False,False
194,How the Coronavirus Has Disrupted Sports Events,2020-03-02T16:29:26+0000,Coronavirus (2019-nCoV);Athletics and Sports,True,True
195,"Before Prostate Surgery, Consider ‘Active Surveillance’",2020-03-02T10:00:07+0000,Tests (Medical);Prostate Cancer;Prostate Gland;Men and Boys;Surgery and Surgeons,False,False
196,"In an Enchanted World, Echoes of Today’s Political Dramas",2020-03-03T17:39:13+0000,"Books and Literature;Mananaland (Book);Ryan, Pam Munoz",False,False
197,Thom Browne: Fall 2020,2020-03-01T15:48:58+0000,"Browne, Thom;Paris Fashion Week",False,False
198,"For Buttigieg, a Search for Black Support That Never Arrived",2020-03-01T01:47:06+0000,"Primaries and Caucuses;Presidential Election of 2020;Black People;Democratic Party;Buttigieg, Pete (1982- );South Carolina",False,False
199,Valentino: Fall 2020,2020-03-01T19:03:31+0000,Valentino Fashion Group SpA;Paris Fashion Week,False,False
200,"Amber Bloom, Dov Lebowitz-Nowak",2020-03-01T05:05:00+0000,Weddings and Engagements,False,False
201,"South Carolina, Coronavirus, Taliban: Your Weekend Briefing",2020-03-01T11:30:06+0000,,False,False
202,Israeli Slugfest:The Campaign in Pictures,2020-03-01T17:48:06+0000,"Politics and Government;Gantz, Benny;Netanyahu, Benjamin;Israel;Elections",False,False
